date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3
07/30/21,15:17:01,22.50142391990521,94.33843134700204,695.4252496090006,29.04625,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:02,32.14056334553752,42.397306647570836,989.8655294750782,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:03,32.14154404620424,42.39730452985713,989.8670374330412,12.9648,15544.715447154473,704493.8271604942,76473.1182795699
07/30/21,15:17:04,32.144486148265784,42.397298174302065,989.8715613107673,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:05,32.14612064945088,42.40337229840956,989.8690219639202,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:06,32.14873585140615,42.397288987663366,989.8814642350429,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:07,32.15102415317669,42.39728403788256,989.8866670474245,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:08,32.152658654475474,42.40335824505835,989.892548780771,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:09,32.152658654475474,42.397280500983726,989.8992856722678,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:10,32.15331245500295,42.39727908591129,989.9036594480344,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:11,32.15233175421345,42.39120345792412,989.9055198984559,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:12,32.152004853952555,42.397281915877386,989.903333010575,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:14,32.15233175421345,42.4033589481506,989.9055198984559,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:15,32.15102415317669,42.40336176007253,989.901825014532,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:16,32.15004345241107,42.409441566772784,989.9020012354406,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:17,32.147755150664395,42.39121341907594,989.8917457353895,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:18,32.14677444993288,42.4033708938791,989.8969745800281,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:19,32.14873585140615,42.40336667921482,989.8983063595842,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:20,32.1516779536928,42.39728262325713,989.9028303451561,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:21,32.15396625553497,42.39727767066004,989.9046647779164,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:22,32.155273856612645,42.39119704969976,989.8999385186893,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:23,32.158869759670054,42.39726705057597,989.8987308461063,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:24,32.16213876256889,42.391182083094805,989.9071259366558,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:25,32.16279256316229,42.38510275525293,989.9030785113093,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:26,32.16279256316229,42.38510275525293,989.9030785113093,16.08145,15544.715447154473,704493.8271604942,76473.1182795699
07/30/21,15:17:27,32.16344636376025,42.37902339889277,989.910820834958,16.08145,15544.715447154473,704493.8271604942,76473.1182795699
07/30/21,15:17:28,32.1631194634607,42.38510203759935,989.9120024228898,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:29,32.1631194634607,42.37294619350511,989.9103181722636,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:30,32.16246566286502,42.37294764627553,989.909312847088,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:31,32.16279256316229,42.37294691991267,989.9064470103347,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:32,32.16213876256889,42.36687044743019,989.9037574409637,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:33,32.16213876256889,42.37902628692561,989.9020731932228,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:34,32.1631194634607,42.37294619350511,989.9069496712214,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:35,32.164753964969805,42.366864600617156,989.9044102126567,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:37,32.166715366818245,42.36686021362985,989.9091104257957,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:38,32.16933056934649,42.37293238326783,989.9063946411218,16.08145,15544.715447154473,704493.8271604942,76473.1182795699
07/30/21,15:17:39,32.171945771947506,42.3668485071292,989.9087316264414,16.08145,15544.715447154473,704493.8271604942,76473.1182795699
07/30/21,15:17:40,32.17423407428307,42.372921469049565,989.9038288289582,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:41,32.175214775301086,42.372919284998936,989.8985996616277,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:42,32.1771761773678,42.37291491569066,989.9032998475429,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:43,32.1794644798307,42.372909816130345,989.8950283579202,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:44,32.17979138018709,42.360752753565855,989.8955310033238,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:45,32.18011828054462,42.35467382851549,989.8994022370673,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:46,32.1794644798307,42.3485971225548,989.8916597734049,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:47,32.179137579475444,42.34251967260791,989.8861042561658,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:48,32.17684927702051,42.34252492505203,989.891007197246,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:49,32.17456097462127,42.348608310124305,989.894225803153,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:50,32.17488787496061,42.348607564599256,989.8930441705495,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:51,32.17586857598544,42.354683469250666,989.8962363948283,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:52,32.1778299780658,42.34860085286222,989.8958837080786,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:53,32.1778299780658,42.35467902061936,989.8958837080786,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:54,32.1778299780658,42.360757177544194,989.8925151319667,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:55,32.179137579475444,42.3607542284041,989.8945257125873,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:56,32.179137579475444,42.3607542284041,989.8962100040817,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:57,32.1794644798307,42.360753491007344,989.896712650283,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:17:58,32.17848377876835,42.354677537384624,989.8884675532823,12.9648,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:18:00,32.17652237667435,42.36076012596901,989.883767414991,16.08145,15544.715447154473,695219.512195122,76473.1182795699
07/30/21,15:18:01,32.17554167564269,42.34860607341508,989.88731233674,16.08145,15544.715447154473,695219.512195122,76473.1182795699
